Group,Peptide,slope,Kinase
Control,RAP1B_172_184,5.908139237721642,QIK
Control,RAP1B_172_184,5.908139237721642,RAD53
Control,RAP1B_172_184,5.908139237721642,RSK
Control,RAP1B_172_184,5.908139237721642,VRK2
Control,RBL2_655_667,4.474359792606606,BARK1
Control,RBL2_655_667,4.474359792606606,CDK
Control,RBL2_655_667,4.474359792606606,CK1
Control,RBL2_655_667,4.474359792606606,DMPK
Control,RBL2_655_667,4.474359792606606,DYRK
Control,RBL2_655_667,4.474359792606606,ERK
Control,RBL2_655_667,4.474359792606606,FRAY
Control,RBL2_655_667,4.474359792606606,GSK
Control,RBL2_655_667,4.474359792606606,IKK
Control,RBL2_655_667,4.474359792606606,JNK
Control,RBL2_655_667,4.474359792606606,MAPKAPK
Control,RBL2_655_667,4.474359792606606,MELK
Control,RBL2_655_667,4.474359792606606,MTOR
Control,RBL2_655_667,4.474359792606606,NEK
Control,RBL2_655_667,4.474359792606606,P38
Control,RBL2_655_667,4.474359792606606,PDK1
Control,RBL2_655_667,4.474359792606606,PEK
Control,RBL2_655_667,4.474359792606606,PHK
Control,RBL2_655_667,4.474359792606606,PIM
Control,RBL2_655_667,4.474359792606606,PKCA
Control,RBL2_655_667,4.474359792606606,PKD
Control,RBL2_655_667,4.474359792606606,PLK
Control,RBL2_655_667,4.474359792606606,QIK
Control,RBL2_655_667,4.474359792606606,RAD53
Control,RBL2_655_667,4.474359792606606,RAF
Control,RBL2_655_667,4.474359792606606,RIPK
Control,RBL2_655_667,4.474359792606606,STE7
Control,RBL2_655_667,4.474359792606606,VRK2
Control,RB_242_254,4.162707866613121,BARK1
Control,RB_242_254,4.162707866613121,CDK
Control,RB_242_254,4.162707866613121,DYRK
Control,RB_242_254,4.162707866613121,ERK
Control,RB_242_254,4.162707866613121,IRAK
Control,RB_242_254,4.162707866613121,P38
Control,RB_242_254,4.162707866613121,PDK1
Control,RB_242_254,4.162707866613121,PEK
Control,RB_242_254,4.162707866613121,PKCA
Control,RB_242_254,4.162707866613121,PLK
Control,RB_242_254,4.162707866613121,VRK2
Control,RB_803_815,3.689354761725966,BARK1
Control,RB_803_815,3.689354761725966,CDK
Control,RB_803_815,3.689354761725966,CK1
Control,RB_803_815,3.689354761725966,DYRK
Control,RB_803_815,3.689354761725966,ERK
Control,RB_803_815,3.689354761725966,JNK
Control,RB_803_815,3.689354761725966,QIK
Control,RB_803_815,3.689354761725966,VRK2
